Year_Country,Country,Year,fossil_fuel_consumption,wind_consumption,hydro_consumption,solar_consumption,biofuel_consumption,coal_consumption
1971_Norway,Norway,1971,105.349,0.0,175.681,0.0,0.0,9.348
1972_Norway,Norway,1972,110.702,0.0,187.27,0.0,0.0,10.15
1973_Norway,Norway,1973,113.078,0.0,202.408,0.0,0.0,10.911
1974_Norway,Norway,1974,105.055,0.0,212.77,0.0,0.0,12.097
1975_Norway,Norway,1975,107.735,0.0,214.806,0.0,0.0,11.502
1976_Norway,Norway,1976,117.539,0.0,227.592,0.0,0.0,11.098
1977_Norway,Norway,1977,118.404,0.0,200.061,0.0,0.0,9.555
1978_Norway,Norway,1978,133.203,0.0,224.184,0.0,0.0,9.848
1979_Norway,Norway,1979,135.93,0.0,246.384,0.0,0.0,12.264
1980_Norway,Norway,1980,131.659,0.0,232.259,0.0,0.0,11.352
1981_Norway,Norway,1981,125.662,0.0,257.872,0.0,0.0,11.372
1982_Norway,Norway,1982,121.959,0.0,256.942,0.0,0.0,10.938
1983_Norway,Norway,1983,122.246,0.0,293.578,0.0,0.0,11.652
1984_Norway,Norway,1984,127.063,0.0,294.175,0.0,0.0,13.066
1985_Norway,Norway,1985,132.684,0.0,284.397,0.0,0.0,13.013
1986_Norway,Norway,1986,140.295,0.0,267.225,0.0,0.0,11.597
1987_Norway,Norway,1987,140.907,0.0,286.87,0.0,0.0,11.204
1988_Norway,Norway,1988,138.122,0.0,302.381,0.0,0.0,11.502
1989_Norway,Norway,1989,139.988,0.0,328.889,0.0,0.0,10.077
1990_Norway,Norway,1990,136.493,0.0,336.514,0.0,0.0,9.438
1991_Norway,Norway,1991,130.46,0.0,305.928,0.0,0.0,8.399
1992_Norway,Norway,1992,135.345,0.0,324.086,0.0,0.0,8.438
1993_Norway,Norway,1993,143.085,0.0,331.203,0.0,0.0,9.125
1994_Norway,Norway,1994,148.486,0.0,310.12,0.0,0.0,10.288
1995_Norway,Norway,1995,148.505,0.0,337.584,0.0,0.0,11.233
1996_Norway,Norway,1996,158.625,0.0,288.506,0.0,0.0,11.17
1997_Norway,Norway,1997,165.279,0.0,304.931,0.0,0.0,11.085
1998_Norway,Norway,1998,167.272,0.0,321.397,0.0,0.0,12.029
1999_Norway,Norway,1999,163.752,0.04,337.367,0.0,0.0,11.272
2000_Norway,Norway,2000,160.233,0.084,393.939,0.015,0.0,11.545
2001_Norway,Norway,2001,170.193,0.079,332.447,0.015,0.0,10.288
2002_Norway,Norway,2002,167.618,0.107,354.73,0.015,0.0,8.922
2003_Norway,Norway,2003,174.419,0.599,287.366,0.017,0.0,8.712
2004_Norway,Norway,2004,175.57,0.703,294.471,0.017,0.0,9.836
2005_Norway,Norway,2005,169.713,1.364,364.984,0.017,0.0,8.399
2006_Norway,Norway,2006,170.55,1.7,319.068,0.019,0.0,7.205
2007_Norway,Norway,2007,169.242,2.369,355.024,0.019,0.0,7.923
2008_Norway,Norway,2008,168.989,2.41,367.042,0.02,0.0,8.165
2009_Norway,Norway,2009,166.552,2.563,328.675,0.02,0.0,6.5
2010_Norway,Norway,2010,173.63,2.292,304.41,0.021,0.0,8.861
2011_Norway,Norway,2011,170.504,3.325,311.73,0.022,0.0,9.833
2012_Norway,Norway,2012,168.817,3.987,365.083,0.023,0.0,9.528
2013_Norway,Norway,2013,170.25,4.816,328.105,0.025,0.0,9.028
2014_Norway,Norway,2014,166.934,5.642,344.68,0.03,0.0,9.889
2015_Norway,Norway,2015,170.093,6.362,347.342,0.034,0.0,8.863
2016_Norway,Norway,2016,163.656,5.321,358.152,0.06,0.0,9.1
2017_Norway,Norway,2017,165.135,7.135,354.888,0.102,0.0,9.513
2018_Norway,Norway,2018,168.624,9.636,345.446,0.212,0.0,9.291
2019_Norway,Norway,2019,161.613,13.713,310.162,0.279,0.0,9.348
2013_Oman,Oman,2013,318.336,0.0,0.0,0.003,0.0,0.522
2014_Oman,Oman,2014,316.919,0.0,0.0,0.003,0.0,0.416
2015_Oman,Oman,2015,334.8,0.0,0.0,0.009,0.0,0.572
2016_Oman,Oman,2016,336.058,0.0,0.0,0.009,0.0,0.641
2017_Oman,Oman,2017,373.009,0.0,0.0,0.009,0.0,0.883
2018_Oman,Oman,2018,412.887,0.0,0.0,0.009,0.0,0.866
2019_Oman,Oman,2019,420.54,0.0,0.0,0.009,0.0,1.912
1965_Pakistan,Pakistan,1965,75.73,0.0,6.101,0.0,0.0,16.038
1966_Pakistan,Pakistan,1966,76.346,0.0,6.101,0.0,0.0,13.537
1967_Pakistan,Pakistan,1967,84.023,0.0,7.231,0.0,0.0,13.002
1968_Pakistan,Pakistan,1968,94.879,0.0,8.691,0.0,0.0,14.317
1969_Pakistan,Pakistan,1969,94.87,0.0,9.17,0.0,0.0,12.886
1970_Pakistan,Pakistan,1970,94.314,0.0,8.115,0.0,0.0,10.734
1971_Pakistan,Pakistan,1971,88.749,0.0,10.594,0.0,0.0,8.502
1972_Pakistan,Pakistan,1972,75.991,0.0,11.147,0.0,0.0,6.815
1973_Pakistan,Pakistan,1973,80.739,0.0,11.761,0.0,0.0,6.769
1974_Pakistan,Pakistan,1974,86.78,0.0,11.822,0.0,0.0,6.199
1975_Pakistan,Pakistan,1975,92.57,0.0,13.602,0.0,0.0,6.013
1976_Pakistan,Pakistan,1976,93.278,0.0,14.768,0.0,0.0,5.955
1977_Pakistan,Pakistan,1977,99.949,0.0,17.543,0.0,0.0,6.478
1978_Pakistan,Pakistan,1978,104.349,0.0,21.778,0.0,0.0,6.897
1979_Pakistan,Pakistan,1979,114.329,0.0,23.546,0.0,0.0,7.687
1980_Pakistan,Pakistan,1980,128.243,0.0,24.687,0.0,0.0,8.188
1981_Pakistan,Pakistan,1981,138.46,0.0,25.78,0.0,0.0,9.292
1982_Pakistan,Pakistan,1982,152.034,0.0,29.008,0.0,0.0,10.537
1983_Pakistan,Pakistan,1983,159.608,0.0,33.6,0.0,0.0,11.956
1984_Pakistan,Pakistan,1984,169.575,0.0,34.827,0.0,0.0,13.561
1985_Pakistan,Pakistan,1985,178.549,0.0,36.178,0.0,0.0,15.387
1986_Pakistan,Pakistan,1986,192.922,0.0,34.594,0.0,0.0,17.457
1987_Pakistan,Pakistan,1987,210.104,0.0,45.483,0.0,0.0,19.818
1988_Pakistan,Pakistan,1988,224.253,0.0,47.68,0.0,0.0,20.725
1989_Pakistan,Pakistan,1989,240.327,0.0,48.454,0.0,0.0,22.702
1990_Pakistan,Pakistan,1990,253.785,0.0,47.459,0.0,0.0,24.062
1991_Pakistan,Pakistan,1991,268.447,0.0,50.786,0.0,0.0,23.818
1992_Pakistan,Pakistan,1992,279.485,0.0,55.402,0.0,0.0,24.458
1993_Pakistan,Pakistan,1993,310.303,0.0,60.926,0.0,0.0,25.679
1994_Pakistan,Pakistan,1994,324.06,0.0,59.797,0.0,0.0,25.493
1995_Pakistan,Pakistan,1995,341.938,0.0,63.185,0.0,0.0,25.702
1996_Pakistan,Pakistan,1996,363.174,0.0,68.881,0.0,0.0,26.051
1997_Pakistan,Pakistan,1997,367.059,0.0,51.241,0.0,0.0,24.353
1998_Pakistan,Pakistan,1998,381.447,0.0,66.966,0.0,0.0,24.376
1999_Pakistan,Pakistan,1999,409.907,0.0,59.736,0.0,0.0,24.388
2000_Pakistan,Pakistan,2000,426.193,0.0,48.773,0.0,0.0,23.586
2001_Pakistan,Pakistan,2001,432.748,0.0,50.481,0.0,0.0,24.481
2002_Pakistan,Pakistan,2002,446.137,0.0,55.984,0.0,0.0,27.447
2003_Pakistan,Pakistan,2003,479.609,0.0,67.012,0.0,0.0,34.865
2004_Pakistan,Pakistan,2004,537.07,0.0,70.967,0.0,0.0,38.947
2005_Pakistan,Pakistan,2005,551.304,0.0,82.578,0.0,0.0,43.307
2006_Pakistan,Pakistan,2006,588.286,0.0,80.859,0.0,0.0,46.153
2007_Pakistan,Pakistan,2007,628.484,0.0,84.147,0.001,0.0,63.165
2008_Pakistan,Pakistan,2008,646.444,0.0,72.168,0.004,0.0,69.658
2009_Pakistan,Pakistan,2009,650.475,0.0,75.413,0.014,0.0,57.287
2010_Pakistan,Pakistan,2010,651.195,0.0,77.725,0.035,0.0,53.831
2011_Pakistan,Pakistan,2011,645.329,0.0,79.284,0.07,0.0,46.4
2012_Pakistan,Pakistan,2012,650.953,0.0,27.681,0.17,0.0,47.049
2013_Pakistan,Pakistan,2013,653.944,1.016,127.132,0.371,0.0,37.275
2014_Pakistan,Pakistan,2014,674.587,2.041,82.128,0.606,0.0,54.993
2015_Pakistan,Pakistan,2015,713.402,1.988,82.9,0.93,0.0,54.099
2016_Pakistan,Pakistan,2016,777.474,3.543,87.045,1.658,0.0,62.118
2017_Pakistan,Pakistan,2017,830.007,5.253,76.569,2.223,0.0,83.117
2018_Pakistan,Pakistan,2018,856.463,7.8,72.361,2.537,0.0,137.532
2019_Pakistan,Pakistan,2019,860.248,11.832,88.165,2.873,0.0,152.934
1965_Peru,Peru,1965,48.729,0.0,7.292,0.0,0.0,0.42
1966_Peru,Peru,1966,60.313,0.0,7.853,0.0,0.0,0.529
1967_Peru,Peru,1967,60.571,0.0,8.8,0.0,0.0,0.596
1968_Peru,Peru,1968,61.193,0.0,9.444,0.0,0.0,0.591
1969_Peru,Peru,1969,60.857,0.0,10.281,0.0,0.0,0.997
1970_Peru,Peru,1970,63.59,0.0,9.822,0.0,0.0,1.011
1971_Peru,Peru,1971,64.172,0.0,11.906,0.0,0.0,1.418
1972_Peru,Peru,1972,55.749,0.0,12.319,0.0,0.0,1.534
1973_Peru,Peru,1973,65.024,0.0,13.247,0.0,0.0,1.755
1974_Peru,Peru,1974,76.223,0.0,14.489,0.0,0.0,1.871
1975_Peru,Peru,1975,78.249,0.0,15.186,0.0,0.0,1.953
1976_Peru,Peru,1976,78.901,0.0,16.092,0.0,0.0,1.511
1977_Peru,Peru,1977,78.842,0.0,16.736,0.0,0.0,1.732
1978_Peru,Peru,1978,77.961,0.0,17.2,0.0,0.0,1.476
1979_Peru,Peru,1979,80.57,0.0,18.619,0.0,0.0,1.569
1980_Peru,Peru,1980,86.755,0.0,19.472,0.0,0.0,1.651
1981_Peru,Peru,1981,89.356,0.0,22.211,0.0,0.0,1.674
1982_Peru,Peru,1982,87.936,0.0,23.322,0.0,0.0,1.894
1983_Peru,Peru,1983,75.789,0.0,22.519,0.0,0.0,1.604
1984_Peru,Peru,1984,79.491,0.0,24.175,0.0,0.0,1.279
1985_Peru,Peru,1985,76.651,0.0,26.061,0.0,0.0,1.395
1986_Peru,Peru,1986,82.054,0.0,27.944,0.0,0.0,1.894
1987_Peru,Peru,1987,88.068,0.0,30.217,0.0,0.0,2.139
1988_Peru,Peru,1988,86.484,0.0,28.953,0.0,0.0,2.104
1989_Peru,Peru,1989,76.758,0.0,29.186,0.0,0.0,2.336
1990_Peru,Peru,1990,75.738,0.0,29.081,0.0,0.0,1.685
1991_Peru,Peru,1991,71.966,0.0,31.922,0.0,0.0,3.266
1992_Peru,Peru,1992,74.515,0.0,26.914,0.0,0.0,3.196
1993_Peru,Peru,1993,77.717,0.0,32.775,0.0,0.0,3.359
1994_Peru,Peru,1994,84.828,0.0,35.408,0.0,0.0,4.138
1995_Peru,Peru,1995,95.171,0.0,35.938,0.0,0.0,4.347
1996_Peru,Peru,1996,98.595,0.001,37.01,0.0,0.0,4.556
1997_Peru,Peru,1997,100.034,0.002,36.707,0.0,0.0,4.742
1998_Peru,Peru,1998,98.937,0.001,38.356,0.0,0.0,5.199
1999_Peru,Peru,1999,100.855,0.002,40.391,0.0,0.0,4.715
2000_Peru,Peru,2000,100.416,0.002,44.934,0.0,0.0,7.324
2001_Peru,Peru,2001,94.864,0.003,48.612,0.0,0.0,6.645
2002_Peru,Peru,2002,97.211,0.003,49.465,0.0,0.0,9.1
2003_Peru,Peru,2003,94.021,0.003,50.492,0.0,0.0,9.766
2004_Peru,Peru,2004,106.778,0.003,47.441,0.0,0.0,10.559
2005_Peru,Peru,2005,112.469,0.003,48.356,0.0,0.0,10.717
2006_Peru,Peru,2006,108.854,0.003,52.375,0.0,0.0,9.118
2007_Peru,Peru,2007,124.837,0.003,51.927,0.0,0.0,12.039
2008_Peru,Peru,2008,140.263,0.003,50.313,0.0,0.0,10.735
2009_Peru,Peru,2009,142.467,0.003,52.217,0.0,0.0,9.644
2010_Peru,Peru,2010,166.532,0.003,52.283,0.0,0.0,9.458
2011_Peru,Peru,2011,191.499,0.003,55.865,0.0,0.0,9.512
2012_Peru,Peru,2012,192.101,0.003,56.749,0.154,0.0,10.152
2013_Peru,Peru,2013,196.428,0.003,57.144,0.504,0.0,10.239
2014_Peru,Peru,2014,201.516,0.655,56.524,0.507,0.0,10.111
2015_Peru,Peru,2015,215.025,1.504,59.923,0.582,0.0,9.424
2016_Peru,Peru,2016,232.223,2.651,59.918,0.608,0.0,11.39
2017_Peru,Peru,2017,218.788,2.684,72.686,0.718,0.0,10.118
2018_Peru,Peru,2018,227.273,3.734,76.394,1.853,0.0,8.967
2019_Peru,Peru,2019,229.738,4.076,78.214,1.886,0.0,6.048
1965_Philippines,Philippines,1965,50.202,0.0,4.306,0.0,0.0,0.516
1966_Philippines,Philippines,1966,54.695,0.0,4.222,0.0,0.0,0.488
1967_Philippines,Philippines,1967,61.514,0.0,4.667,0.0,0.0,0.38
1968_Philippines,Philippines,1968,69.989,0.0,4.778,0.0,0.0,0.174
1969_Philippines,Philippines,1969,75.05,0.0,5.042,0.0,0.0,0.228
1970_Philippines,Philippines,1970,85.305,0.0,5.825,0.0,0.0,0.228
1971_Philippines,Philippines,1971,98.959,0.0,5.369,0.0,0.0,0.222
1972_Philippines,Philippines,1972,97.119,0.0,6.131,0.0,0.0,0.217
1973_Philippines,Philippines,1973,113.934,0.0,6.594,0.0,0.0,0.217
1974_Philippines,Philippines,1974,106.623,0.0,5.697,0.0,0.0,0.304
1975_Philippines,Philippines,1975,115.263,0.0,6.311,0.0,0.0,0.575
1976_Philippines,Philippines,1976,118.523,0.0,7.764,0.0,0.0,0.684
1977_Philippines,Philippines,1977,130.401,0.0,5.872,0.0,0.0,1.688
1978_Philippines,Philippines,1978,134.285,0.0,7.808,0.0,0.0,1.547
1979_Philippines,Philippines,1979,138.322,0.0,8.003,0.0,0.0,1.351
1980_Philippines,Philippines,1980,130.072,0.0,9.783,0.0,0.0,1.628
1981_Philippines,Philippines,1981,123.561,0.0,10.347,0.0,0.0,2.822
1982_Philippines,Philippines,1982,119.337,0.0,10.481,0.0,0.0,3.147
1983_Philippines,Philippines,1983,127.255,0.0,11.022,0.0,0.0,5.73
1984_Philippines,Philippines,1984,108.655,0.0,14.661,0.0,0.0,9.182
1985_Philippines,Philippines,1985,101.427,0.0,15.425,0.0,0.0,12.986
1986_Philippines,Philippines,1986,103.213,0.0,16.714,0.0,0.0,10.229
1987_Philippines,Philippines,1987,118.839,0.0,14.575,0.0,0.0,10.88
1988_Philippines,Philippines,1988,130.161,0.0,17.4,0.0,0.0,13.778
1989_Philippines,Philippines,1989,141.511,0.0,18.014,0.0,0.0,10.891
1990_Philippines,Philippines,1990,148.983,0.0,16.839,0.0,0.0,12.438
1991_Philippines,Philippines,1991,146.261,0.0,14.292,0.0,0.0,13.968
1992_Philippines,Philippines,1992,176.72,0.0,12.333,0.0,0.0,13.919
1993_Philippines,Philippines,1993,182.17,0.0,13.972,0.0,0.0,14.142
1994_Philippines,Philippines,1994,191.179,0.0,16.283,0.0,0.0,13.626
1995_Philippines,Philippines,1995,216.315,0.0,17.311,0.0,0.0,16.437
1996_Philippines,Philippines,1996,231.851,0.0,19.528,0.0,0.0,22.889
1997_Philippines,Philippines,1997,253.145,0.0,16.858,0.0,0.0,28.397
1998_Philippines,Philippines,1998,255.745,0.0,14.072,0.0,0.0,28.674
1999_Philippines,Philippines,1999,248.855,0.0,21.778,0.0,0.0,33.628
2000_Philippines,Philippines,2000,245.374,0.0,21.664,0.0,0.0,46.663
2001_Philippines,Philippines,2001,246.504,0.0,19.605,0.0,0.0,47.651
2002_Philippines,Philippines,2002,245.634,0.0,19.284,0.0,0.0,41.524
2003_Philippines,Philippines,2003,255.233,0.0,21.44,0.0,0.0,43.217
2004_Philippines,Philippines,2004,262.436,0.0,23.26,0.0,0.0,46.978
2005_Philippines,Philippines,2005,262.961,0.047,22.559,0.004,0.0,53.363
2006_Philippines,Philippines,2006,248.083,0.142,26.568,0.004,0.0,58.383
2007_Philippines,Philippines,2007,264.624,0.154,22.747,0.003,0.0,62.802
2008_Philippines,Philippines,2008,270.364,0.162,25.982,0.003,0.0,73.851
2009_Philippines,Philippines,2009,273.537,0.169,25.677,0.003,0.0,70.478
2010_Philippines,Philippines,2010,290.109,0.161,20.346,0.003,0.0,81.643
2011_Philippines,Philippines,2011,291.664,0.229,25.131,0.003,0.0,89.869
2012_Philippines,Philippines,2012,299.949,0.194,26.407,0.003,0.0,94.036
2013_Philippines,Philippines,2013,327.567,0.168,25.652,0.004,0.0,116.346
2014_Philippines,Philippines,2014,347.637,0.387,23.254,0.042,0.0,123.785
2015_Philippines,Philippines,2015,383.147,1.893,21.921,0.35,0.0,135.101
2016_Philippines,Philippines,2016,421.035,2.452,20.397,2.759,0.0,152.216
2017_Philippines,Philippines,2017,464.794,2.734,24.013,3.003,0.0,179.998
2018_Philippines,Philippines,2018,479.42,2.865,23.322,3.105,0.0,190.169
2019_Philippines,Philippines,2019,496.613,2.909,23.915,3.296,0.0,202.638
1965_Poland,Poland,1965,773.321,0.0,2.489,0.0,0.0,691.765
1966_Poland,Poland,1966,788.408,0.0,2.489,0.0,0.0,701.034
1967_Poland,Poland,1967,811.33,0.0,2.658,0.0,0.0,713.722
1968_Poland,Poland,1968,873.246,0.0,2.792,0.0,0.0,748.065
1969_Poland,Poland,1969,933.404,0.0,2.25,0.0,0.0,785.921
1970_Poland,Poland,1970,982.497,0.0,4.919,0.0,0.0,816.194
1971_Poland,Poland,1971,1014.182,0.0,4.358,0.0,0.0,835.465
1972_Poland,Poland,1972,1069.885,0.0,4.175,0.0,0.0,873.96
1973_Poland,Poland,1973,1090.048,0.0,4.044,0.0,0.0,877.554
1974_Poland,Poland,1974,1124.232,0.0,5.894,0.0,0.0,902.291
1975_Poland,Poland,1975,1213.712,0.0,5.528,0.0,0.0,973.443
1976_Poland,Poland,1976,1280.074,0.0,4.569,0.0,0.0,1017.812
1977_Poland,Poland,1977,1333.784,0.0,5.436,0.0,0.0,1053.911
1978_Poland,Poland,1978,1400.758,0.0,5.419,0.0,0.0,1102.978
1979_Poland,Poland,1979,1422.144,0.0,5.019,0.0,0.0,1116.283
1980_Poland,Poland,1980,1487.894,0.0,6.525,0.0,0.0,1182.121
1981_Poland,Poland,1981,1341.296,0.0,5.936,0.0,0.0,1054.028
1982_Poland,Poland,1982,1367.638,0.0,4.286,0.0,0.0,1091.069
1983_Poland,Poland,1983,1373.267,0.0,4.653,0.0,0.0,1088.429
1984_Poland,Poland,1984,1428.653,0.0,3.911,0.0,0.0,1134.926
1985_Poland,Poland,1985,1459.7,0.0,5.144,0.0,0.0,1161.315
1986_Poland,Poland,1986,1502.006,0.0,4.303,0.0,0.0,1191.006
1987_Poland,Poland,1987,1551.108,0.0,4.614,0.0,0.0,1233.944
1988_Poland,Poland,1988,1521.305,0.0,4.981,0.0,0.0,1199.973
1989_Poland,Poland,1989,1464.438,0.0,4.469,0.0,0.0,1146.614
1990_Poland,Poland,1990,1205.965,0.0,3.936,0.0,0.0,912.264
1991_Poland,Poland,1991,1179.686,0.0,3.958,0.0,0.0,903.558
1992_Poland,Poland,1992,1127.587,0.0,4.186,0.0,0.0,873.542
1993_Poland,Poland,1993,1127.254,0.0,4.133,0.0,0.0,863.487
1994_Poland,Poland,1994,1077.894,0.0,4.814,0.0,0.0,804.187
1995_Poland,Poland,1995,1102.927,0.003,5.242,0.0,0.0,817.864
1996_Poland,Poland,1996,1157.816,0.0,5.364,0.0,0.0,837.155
1997_Poland,Poland,1997,1146.198,0.006,5.447,0.0,0.0,816.956
1998_Poland,Poland,1998,1096.659,0.011,6.414,0.0,0.0,736.126
1999_Poland,Poland,1999,1075.722,0.011,5.986,0.0,0.0,706.233
2000_Poland,Poland,2000,1010.578,0.014,5.85,0.0,0.0,654.115
2001_Poland,Poland,2001,1002.168,0.039,6.416,0.0,0.0,646.409
2002_Poland,Poland,2002,991.387,0.167,6.249,0.0,0.0,634.172
2003_Poland,Poland,2003,1027.222,0.338,4.552,0.0,0.346,652.896
2004_Poland,Poland,2004,1031.94,0.384,5.636,0.0,0.165,633.71
2005_Poland,Poland,2005,1052.261,0.363,5.92,0.0,0.596,641.024
2006_Poland,Poland,2006,1103.036,0.684,5.458,0.0,1.082,667.584
2007_Poland,Poland,2007,1096.415,1.387,6.248,0.0,1.164,650.671
2008_Poland,Poland,2008,1108.294,2.209,5.683,0.0,5.153,642.183
2009_Poland,Poland,2009,1060.089,2.825,6.231,0.0,7.314,602.875
2010_Poland,Poland,2010,1125.9,4.339,7.614,0.0,7.538,640.524
2011_Poland,Poland,2011,1125.515,8.306,6.043,0.001,7.983,639.218
2012_Poland,Poland,2012,1079.677,12.227,5.247,0.003,8.828,595.798
2013_Poland,Poland,2013,1082.905,15.372,6.244,0.004,8.601,620.823
2014_Poland,Poland,2014,1034.272,19.54,5.556,0.018,8.177,575.049
2015_Poland,Poland,2015,1039.331,27.468,4.635,0.144,7.668,566.048
2016_Poland,Poland,2016,1090.461,31.656,5.379,0.312,5.179,575.67
2017_Poland,Poland,2017,1131.244,37.273,6.4,0.413,7.131,578.88
2018_Poland,Poland,2018,1148.214,31.81,4.896,0.746,10.699,579.113
2019_Poland,Poland,2019,1107.963,37.235,4.839,1.766,11.413,530.675
1965_Portugal,Portugal,1965,37.415,0.0,11.042,0.0,0.0,6.885
1966_Portugal,Portugal,1966,38.317,0.0,14.656,0.0,0.0,7.025
1967_Portugal,Portugal,1967,41.514,0.0,15.225,0.0,0.0,6.99
1968_Portugal,Portugal,1968,43.329,0.0,14.411,0.0,0.0,6.292
1969_Portugal,Portugal,1969,44.8,0.0,17.531,0.0,0.0,5.931
1970_Portugal,Portugal,1970,59.126,0.0,16.122,0.0,0.0,5.431
1971_Portugal,Portugal,1971,65.95,0.0,17.139,0.0,0.0,5.024
1972_Portugal,Portugal,1972,70.713,0.0,19.683,0.0,0.0,4.443
1973_Portugal,Portugal,1973,79.425,0.0,20.347,0.0,0.0,6.571
1974_Portugal,Portugal,1974,82.76,0.0,21.744,0.0,0.0,5.106
1975_Portugal,Portugal,1975,86.12,0.0,17.806,0.0,0.0,4.792
1976_Portugal,Portugal,1976,89.841,0.0,13.297,0.0,0.0,4.652
1977_Portugal,Portugal,1977,88.507,0.0,27.683,0.0,0.0,4.222
1978_Portugal,Portugal,1978,92.329,0.0,30.031,0.0,0.0,4.978
1979_Portugal,Portugal,1979,98.628,0.0,31.147,0.0,0.0,5.199
1980_Portugal,Portugal,1980,104.083,0.0,22.264,0.0,0.0,4.071
1981_Portugal,Portugal,1981,110.628,0.0,13.942,0.0,0.0,4.617
1982_Portugal,Portugal,1982,115.267,0.0,19.225,0.0,0.0,4.257
1983_Portugal,Portugal,1983,116.691,0.0,22.294,0.0,0.0,4.652
1984_Portugal,Portugal,1984,117.562,0.0,27.125,0.0,0.0,5.757
1985_Portugal,Portugal,1985,117.267,0.0,29.703,0.0,0.0,8.943
1986_Portugal,Portugal,1986,132.326,0.0,23.65,0.0,0.0,16.864
1987_Portugal,Portugal,1987,134.137,0.0,25.425,0.0,0.0,21.957
1988_Portugal,Portugal,1988,142.784,0.0,33.981,0.0,0.0,25.319
1989_Portugal,Portugal,1989,176.149,0.003,16.164,0.003,0.0,28.249
1990_Portugal,Portugal,1990,169.174,0.003,25.436,0.0,0.0,33.122
1991_Portugal,Portugal,1991,176.616,0.003,25.119,0.0,0.0,34.704
1992_Portugal,Portugal,1992,191.543,0.011,12.906,0.0,0.0,35.134
1993_Portugal,Portugal,1993,186.003,0.029,23.717,0.0,0.0,38.263
1994_Portugal,Portugal,1994,187.276,0.047,29.606,0.0,0.0,39.856
1995_Portugal,Portugal,1995,215.217,0.044,23.175,0.0,0.0,48.869
1996_Portugal,Portugal,1996,203.876,0.058,41.003,0.003,0.0,45.59
1997_Portugal,Portugal,1997,212.083,0.106,36.403,0.003,0.0,41.473
1998_Portugal,Portugal,1998,235.43,0.247,36.064,0.002,0.0,41.461
1999_Portugal,Portugal,1999,257.991,0.342,20.239,0.003,0.0,43.056
2000_Portugal,Portugal,2000,254.975,0.467,31.453,0.004,0.0,43.173
2001_Portugal,Portugal,2001,251.09,0.706,38.73,0.004,0.0,36.919
2002_Portugal,Portugal,2002,266.614,0.993,21.387,0.005,0.0,40.704
2003_Portugal,Portugal,2003,251.621,1.351,42.835,0.007,0.0,38.968
2004_Portugal,Portugal,2004,261.555,2.209,26.715,0.008,0.0,38.553
2005_Portugal,Portugal,2005,272.858,4.769,12.726,0.01,0.0,38.796
2006_Portugal,Portugal,2006,248.882,7.818,29.186,0.013,0.828,38.415
2007_Portugal,Portugal,2007,249.111,10.723,26.634,0.064,1.569,33.437
2008_Portugal,Portugal,2008,243.315,15.197,17.948,0.108,1.605,29.261
2009_Portugal,Portugal,2009,234.71,19.878,21.735,0.42,2.617,33.217
2010_Portugal,Portugal,2010,221.515,23.941,42.104,0.561,3.802,19.162
2011_Portugal,Portugal,2011,219.699,23.743,29.895,0.731,3.573,25.829
2012_Portugal,Portugal,2012,208.101,26.427,14.481,1.012,3.25,33.851
2013_Portugal,Portugal,2013,206.865,30.76,35.152,1.227,3.206,30.815
2014_Portugal,Portugal,2014,203.869,30.822,39.622,1.596,3.221,31.157
2015_Portugal,Portugal,2015,220.026,29.365,21.909,2.014,4.086,37.914
2016_Portugal,Portugal,2016,216.408,31.37,39.54,2.067,3.284,33.099
2017_Portugal,Portugal,2017,238.964,30.62,14.743,2.48,2.968,37.763
2018_Portugal,Portugal,2018,222.8,31.358,30.801,2.498,3.286,31.669
2019_Portugal,Portugal,2019,218.846,34.018,21.642,3.157,3.239,16.015
1965_Romania,Romania,1965,275.749,0.0,2.792,0.0,0.0,50.702
1966_Romania,Romania,1966,294.21,0.0,2.875,0.0,0.0,54.606
1967_Romania,Romania,1967,327.369,0.0,4.1,0.0,0.0,60.51
1968_Romania,Romania,1968,348.361,0.0,4.339,0.0,0.0,66.34
1969_Romania,Romania,1969,399.257,0.0,6.158,0.0,0.0,76.66
1970_Romania,Romania,1970,423.811,0.0,7.703,0.0,0.0,83.291
1971_Romania,Romania,1971,445.274,0.0,12.486,0.0,0.0,87.969
1972_Romania,Romania,1972,461.563,0.0,20.397,0.0,0.0,92.086
1973_Romania,Romania,1973,503.508,0.0,20.964,0.0,0.0,103.693
1974_Romania,Romania,1974,504.432,0.0,23.544,0.0,0.0,109.055
1975_Romania,Romania,1975,549.831,0.0,26.003,0.0,0.0,113.055
1976_Romania,Romania,1976,598.371,0.0,22.519,0.0,0.0,114.742
1977_Romania,Romania,1977,632.308,0.0,25.958,0.0,0.0,116.184
1978_Romania,Romania,1978,679.369,0.0,29.483,0.0,0.0,130.465
1979_Romania,Romania,1979,691.288,0.0,31.497,0.0,0.0,140.514
1980_Romania,Romania,1980,694.48,0.0,35.103,0.0,0.0,143.793
1981_Romania,Romania,1981,695.925,0.0,35.381,0.0,0.0,151.144
1982_Romania,Romania,1982,692.222,0.0,32.928,0.0,0.0,144.421
1983_Romania,Romania,1983,692.522,0.0,27.883,0.0,0.0,166.856
1984_Romania,Romania,1984,683.508,0.0,31.461,0.0,0.0,166.565
1985_Romania,Romania,1985,677.312,0.0,35.314,0.0,0.0,173.543
1986_Romania,Romania,1986,698.118,0.0,30.028,0.0,0.0,175.764
